3D Point and Length Measurements

Generated: Monday, August 27, 2018 09:59:42

Filename	Frame	Time (mins)	Period	Period time (mins)	Length (mm)	Precision (mm)	RMS (mm)	Range (mm)	Direction (deg)	Horz. Dir. (deg)	Vert. Dir. (deg)	Mid X (mm)	Mid Y (mm)	Mid Z (mm)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	Number	Stage	Activity	Comment	Incoming	MAD
TeIR1_L461.avi	  76271	  21.2076	5	   1.0433	45.475	1.753	1.259	1324.930	17.128	39.340	2.116	-108.769	-374.746	-1266.165	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  76335	  21.2254	5	   1.0611		1.818	0.847	1827.452	25.039			-725.359	-259.426	-1657.146	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  76643	  21.3110	5	   1.1467		4.703	0.260	3073.932	21.896			1131.056	-171.019	-2853.160	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  76643	  21.3110	5	   1.1467		4.621	0.029	3043.362	23.420			1194.050	-178.387	-2793.649	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  76780	  21.3491	5	   1.1848		9.388	0.314	4449.001	28.548			2120.947	-127.143	-3908.840	TeIR1	Brooke											Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TeIR1_L461.avi	  76937	  21.3928	5	   1.2285		12.650	0.815	5160.535	22.588			1977.197	165.735	-4763.859	TeIR1	Brooke											Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing			
TeIR1_L461.avi	  76976	  21.4036	5	   1.2393	56.086	1.511	1.605	1845.720	18.702	7.167	21.513	318.522	-498.798	-1748.264	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  77155	  21.4534	5	   1.2891		5.406	1.432	3273.624	23.120			1190.642	-467.978	-3013.301	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  77197	  21.4651	5	   1.3007	72.331	5.091	0.592	3063.761	24.320	8.159	22.664	1145.861	-528.254	-2791.877	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  77219	  21.4712	5	   1.3069		7.905	1.716	4072.728	32.102			2103.144	-492.331	-3452.754	TeIR1	Brooke											Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TeIR1_L461.avi	  77230	  21.4743	5	   1.3099		7.961	0.713	4021.944	24.906			1634.282	-425.136	-3650.262	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  77237	  21.4762	5	   1.3119		8.910	1.127	4261.417	26.307			1821.010	-479.872	-3822.738	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  77443	  21.5335	5	   1.3691		18.546	2.544	6650.088	7.018			758.232	-256.137	-6601.754	TeIR1	Brooke											Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing			
TeIR1_L461.avi	  77603	  21.5780	5	   1.4136		11.488	0.102	5035.323	14.990			-21.741	-1275.680	-4871.001	TeIR1	Brooke											Balistidae	Rhinecanthus	rectangulus	37465073	1	AD	Passing			
TeIR1_L461.avi	  78116	  21.7206	5	   1.5563		13.709	0.170	5343.375	24.245			-2154.991	-386.256	-4874.267	TeIR1	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeIR1_L461.avi	  78124	  21.7228	5	   1.5585	121.193	10.347	3.190	4052.277	26.329	25.208	37.270	-1745.169	-429.560	-3631.916	TeIR1	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIR1_L461.avi	  78138	  21.7267	5	   1.5624	144.755	10.498	3.110	4733.058	20.088	12.312	36.194	1614.995	-185.769	-4445.123	TeIR1	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeIR1_L461.avi	  78147	  21.7292	5	   1.5649	79.955	2.332	1.717	2515.619	17.287	6.901	18.392	-381.528	-642.836	-2401.987	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  78313	  21.7754	5	   1.6111	148.830	21.427	3.023	4353.145	30.531	79.012	13.931	2211.283	23.468	-3749.607	TeIR1	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIR1_L461.avi	  78703	  21.8838	5	   1.7195		13.162	1.461	5154.592	22.656			1729.544	-949.245	-4762.083	TeIR1	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIR1_L461.avi	  79105	  21.9956	5	   1.8313	212.426	23.021	2.611	4214.801	16.910	67.406	8.237	-776.268	-948.871	-4032.567	TeIR1	Brooke											Balistidae	Rhinecanthus	rectangulus	37465073	1	AD	Passing			
TeIR1_L461.avi	  79223	  22.0284	5	   1.8641	149.039	18.147	3.995	4293.411	22.110	43.222	8.434	1515.775	560.196	-3977.685	TeIR1	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TeIR1_L461.avi	  79275	  22.0429	5	   1.8785	195.940	14.182	4.811	5051.536	17.428	23.525	37.308	-1424.150	-510.651	-4819.652	TeIR1	Brooke											Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TeIR1_L461.avi	  79356	  22.0654	5	   1.9011	94.657	6.904	3.063	3058.714	6.137	33.722	31.565	116.978	-305.331	-3041.188	TeIR1	Brooke											Labridae	Halichoeres	marginatus	37384114	1	AD	Passing			
TeIR1_L461.avi	  79374	  22.0704	5	   1.9061	180.331	12.226	2.994	3791.071	5.738	44.766	37.800	-357.075	-127.082	-3772.077	TeIR1	Brooke											Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing	Y		0.583
TeIR1_L461.avi	  79500	  22.1054	5	   1.9411		12.896	3.050	5081.761	22.416			-1559.935	-1124.074	-4703.972	TeIR1	Brooke											Chaetodontidae	Chaetodon	ornatissimus	37365047	1	AD	Passing			
TeIR1_L461.avi	  79594	  22.1316	5	   1.9672		24.381	2.634	7322.001	13.617			-1503.711	-803.937	-7120.690	TeIR1	Brooke											Mullidae	Parupeneus	insularis	10000027	1	AD	Passing			
TeIR1_L461.avi	  79720	  22.1666	5	   2.0023		5.563	0.307	3387.781	29.484			1653.501	-198.889	-2950.159	TeIR1	Brooke											Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TeIR1_L461.avi	  79796	  22.1877	5	   2.0234		33.460	2.336	8685.007	14.610			-2189.828	107.944	-8403.710	TeIR1	Brooke											Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TeIR1_L461.avi	  79895	  22.2153	5	   2.0509		2.242	0.149	2076.069	13.935			-50.798	-486.395	-2017.647	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  80161	  22.2892	5	   2.1249	70.261	1.735	1.101	1489.336	16.203	28.547	10.906	56.750	-411.702	-1430.176	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  80331	  22.3365	5	   2.1722		1.469	1.545	1614.098	24.259			480.825	-448.712	-1474.034	TeIR1	Brooke											Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TeIR1_L461.avi	  80451	  22.3699	5	   2.2055	86.041	5.038	3.122	3983.889	16.074	11.165	1.748	-185.157	-1087.379	-3828.146	TeIR1	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIR1_L461.avi	  80462	  22.3729	5	   2.2086		6.173	0.020	3472.072	23.484			-974.518	-964.755	-3189.803	TeIR1	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIR1_L461.avi	  80504	  22.3846	5	   2.2203	101.657	10.208	1.644	3611.289	22.758	33.906	23.233	-1104.365	-855.501	-3330.150	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  80658	  22.4274	5	   2.2631	93.975	1.140	0.278	1771.612	18.314	0.626	0.466	-154.880	-534.693	-1681.881	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  80667	  22.4299	5	   2.2656	87.168	4.191	2.987	3173.023	15.801	9.989	9.880	-632.570	-588.498	-3053.130	TeIR1	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIR1_L461.avi	  80741	  22.4505	5	   2.2862	107.537	3.969	1.592	3518.566	14.210	5.678	9.708	-567.020	-651.525	-3410.910	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  80743	  22.4511	5	   2.2867		6.391	1.210	3651.912	14.029			-605.040	-626.915	-3546.458	TeIR1	Brooke											Serranidae	Epinephelus	merra	37311063	1	AD	Passing			
TeIR1_L461.avi	  80864	  22.4847	5	   2.3204	70.209	2.025	1.518	1583.893	22.072	29.680	9.637	426.205	-415.447	-1467.811	TeIR1	Brooke											Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TeIR1_L461.avi	  81368	  22.6248	5	   2.4605	94.798	1.304	1.226	1042.999	19.046	50.923	6.475	162.282	-299.186	-985.900	TeIR1	Brooke											Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TeIR1_L461.avi	  84291	  23.4376	6	   0.0320		8.921	0.264	4265.684	31.093			2057.065	-768.351	-3657.072	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  84373	  23.4604	6	   0.0548		2.339	0.489	2089.893	28.060			-847.963	-487.323	-1846.923	TeIR1	Brooke											Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TeIR1_L461.avi	  84484	  23.4913	6	   0.0856		7.216	0.384	3816.142	25.240			-1571.821	-402.309	-3454.050	TeIR1	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIR1_L461.avi	  84692	  23.5491	6	   0.1435		1.473	0.255	1616.587	24.177			494.713	-431.965	-1477.166	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  84852	  23.5936	6	   0.1880	70.882	2.916	1.799	2101.151	14.388	24.456	11.449	-178.091	-490.791	-2035.250	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  85007	  23.6367	6	   0.2311	73.980	9.569	2.271	3536.939	6.500	29.965	3.014	-172.240	-361.437	-3514.204	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  85047	  23.6478	6	   0.2422	78.812	1.090	0.226	1588.409	19.106	3.440	0.032	225.292	-468.568	-1500.910	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  85051	  23.6489	6	   0.2433		3.015	0.152	2398.456	27.220			-1000.762	-437.842	-2135.266	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  85054	  23.6498	6	   0.2441		2.897	1.064	2349.970	27.883			-1000.684	-443.012	-2079.598	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  85079	  23.6567	6	   0.2511		7.994	2.208	4054.039	30.545			-1990.908	-511.233	-3494.303	TeIR1	Brooke											Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
TeIR1_L461.avi	  85114	  23.6664	6	   0.2608	229.233	32.759	6.740	7023.520	18.051	21.717	1.719	-2124.149	-473.927	-6677.815	TeIR1	Brooke											Unknown	Unknown	sp9		1	AD	Passing			
TeIR1_L461.avi	  85157	  23.6784	6	   0.2728	139.109	17.894	1.298	3617.746	13.219	72.258	11.965	-824.236	-70.614	-3521.894	TeIR1	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeIR1_L461.avi	  85190	  23.6876	6	   0.2819	95.104	3.130	1.134	2568.475	19.120	6.246	0.402	715.561	-442.464	-2426.780	TeIR1	Brooke											Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TeIR1_L461.avi	  85257	  23.7062	6	   0.3006	117.742	6.748	3.171	2618.419	19.874	41.036	5.128	-802.020	-386.174	-2462.469	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  85257	  23.7062	6	   0.3006		17.852	1.050	6648.604	3.594			-297.318	-255.828	-6637.024	TeIR1	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeIR1_L461.avi	  85257	  23.7062	6	   0.3006		29.753	0.104	8763.878	1.909			-101.575	-225.870	-8760.378	TeIR1	Brooke											Scaridae		sp9		1	AD	Passing			
TeIR1_L461.avi	  85272	  23.7104	6	   0.3047	111.390	15.494	3.364	5249.179	14.353	18.448	13.471	-1275.608	-256.926	-5085.341	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  85316	  23.7226	6	   0.3170	147.894	19.176	2.661	6594.931	17.009	7.939	18.264	1884.480	-412.952	-6306.451	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  85317	  23.7229	6	   0.3173	153.456	10.340	4.135	4605.575	17.717	7.153	1.469	-1400.801	-46.882	-4387.127	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  85342	  23.7298	6	   0.3242	61.921	8.358	0.229	3989.646	15.072	14.240	1.807	-1020.644	-186.055	-3852.395	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  85374	  23.7387	6	   0.3331	136.623	10.848	3.840	3943.831	19.796	23.380	9.029	-1260.505	-441.746	-3710.767	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  85410	  23.7487	6	   0.3431	93.141	9.161	0.664	4106.595	21.283	7.576	8.241	1457.937	-310.208	-3826.528	TeIR1	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIR1_L461.avi	  85449	  23.7596	6	   0.3540	135.327	4.501	2.088	4008.421	7.613	6.988	1.270	-412.532	-334.431	-3973.086	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  85614	  23.8055	6	   0.3998	165.520	21.837	3.003	4239.951	22.006	76.237	23.413	1537.751	-399.287	-3931.040	TeIR1	Brooke											Balistidae	Rhinecanthus	rectangulus	37465073	1	AD	Passing			
TeIR1_L461.avi	  85652	  23.8160	6	   0.4104		1.614	0.366	1696.680	21.763			-423.634	-456.447	-1578.262	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  85700	  23.8294	6	   0.4238		8.346	0.312	4112.572	25.688			1705.725	-497.834	-3708.896	TeIR1	Brooke											Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing			
TeIR1_L461.avi	  85764	  23.8472	6	   0.4416		1.958	0.223	1917.673	15.052			-11.923	-487.769	-1854.565	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  85932	  23.8939	6	   0.4883		0.648	0.196	970.211	16.567			-78.002	-260.344	-931.368	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  86511	  24.0549	6	   0.6493		2.201	0.109	2023.957	20.776			399.088	-586.442	-1895.578	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  86630	  24.0880	6	   0.6823		2.889	0.248	2349.327	25.117			918.110	-377.619	-2129.275	TeIR1	Brooke											Unknown	Unknown	sp9		1	AD	Passing			
TeIR1_L461.avi	  86683	  24.1027	6	   0.6971	80.442	8.150	0.265	3137.020	15.418	35.022	22.668	-777.297	-302.306	-3024.122	TeIR1	Brooke											Balistidae	Sufflamen	bursa	37465078	1	AD	Passing			
TeIR1_L461.avi	  86697	  24.1066	6	   0.7010		21.501	0.022	6760.560	19.682			2197.417	-561.880	-6368.738	TeIR1	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeIR1_L461.avi	  86736	  24.1175	6	   0.7118	72.518	1.094	0.823	1261.778	24.537	15.919	6.872	384.595	-355.899	-1147.826	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  86741	  24.1188	6	   0.7132		4.316	2.154	2902.714	25.483			-1168.610	-426.194	-2622.681	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  86999	  24.1906	6	   0.7850		9.401	0.693	4338.447	24.189			1600.816	-751.449	-3961.671	TeIR1	Brooke											Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
TeIR1_L461.avi	  87114	  24.2226	6	   0.8169	125.042	7.532	0.738	2452.686	27.437	83.889	7.098	-1047.443	-424.353	-2176.799	TeIR1	Brooke											Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
TeIR1_L461.avi	  87344	  24.2865	6	   0.8809	130.628	4.946	4.117	2856.426	28.106	5.397	20.676	-1266.654	-454.321	-2519.593	TeIR1	Brooke											Balistidae	Rhinecanthus	rectangulus	37465073	1	AD	Passing			
TeIR1_L461.avi	  87355	  24.2896	6	   0.8839	202.332	7.895	0.899	3883.037	9.656	17.852	10.539	645.423	-87.477	-3828.022	TeIR1	Brooke											Balistidae	Melichthys	niger	37465081	1	AD	Passing			
TeIR1_L461.avi	  87389	  24.2990	6	   0.8934	75.459	2.185	2.368	1985.991	18.226	13.641	1.438	-483.917	-389.451	-1886.349	TeIR1	Brooke											Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TeIR1_L461.avi	  87389	  24.2990	6	   0.8934	56.928	0.941	0.452	1402.268	18.694	1.452	8.086	206.462	-399.230	-1328.286	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  87468	  24.3210	6	   0.9154		2.227	0.187	2041.926	26.681			818.373	-403.504	-1826.722	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  87491	  24.3274	6	   0.9218		14.569	0.842	5560.171	23.388			2202.496	-115.836	-5104.027	TeIR1	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeIR1_L461.avi	  87624	  24.3644	6	   0.9587	69.049	2.721	1.974	1746.193	20.230	35.071	1.024	-417.352	-436.360	-1638.474	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  87646	  24.3705	6	   0.9649		3.705	1.077	2712.012	29.288			1274.926	-354.106	-2367.315	TeIR1	Brooke											Serranidae	Cephalopholis	argus	37311082	1	AD	Passing			
TeIR1_L461.avi	  87770	  24.4050	6	   0.9993		1.114	0.019	1379.619	23.992			411.827	-374.009	-1262.483	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  87796	  24.4122	6	   1.0066		1.195	0.444	1442.878	24.756			509.778	-317.196	-1312.025	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  87805	  24.4147	6	   1.0091		21.023	0.197	6804.911	15.516			-1812.365	206.054	-6555.889	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  88084	  24.4923	6	   1.0866		1.656	0.115	1731.436	20.471			541.796	-261.599	-1623.544	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  88127	  24.5042	6	   1.0986		1.791	1.899	1816.391	14.422			-292.293	-335.689	-1761.009	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  88290	  24.5495	6	   1.1439	91.012	1.749	1.751	1681.852	22.627	8.191	3.968	-596.427	-250.923	-1552.398	TeIR1	Brooke											Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TeIR1_L461.avi	  88404	  24.5812	6	   1.1756	149.843	3.855	4.398	4350.793	3.211	4.782	5.364	-225.446	-92.499	-4343.963	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  88414	  24.5840	6	   1.1784		2.966	1.975	2396.905	20.477			-820.698	-159.713	-2246.352	TeIR1	Brooke											Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TeIR1_L461.avi	  88447	  24.5932	6	   1.1876	95.170	3.922	4.487	3110.879	8.467	11.607	1.602	-417.233	-188.948	-3076.976	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  88453	  24.5949	6	   1.1892	103.797	2.707	1.651	2910.170	9.170	3.306	8.810	462.370	-36.394	-2872.974	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  88453	  24.5949	6	   1.1892		21.595	2.225	6870.927	16.363			1886.633	-397.191	-6594.884	TeIR1	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeIR1_L461.avi	  88461	  24.5971	6	   1.1915	136.410	5.214	2.401	3064.873	4.187	19.783	0.668	222.763	-20.999	-3056.695	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  88462	  24.5974	6	   1.1917	154.143	10.943	1.264	3507.533	9.425	36.410	13.684	-571.547	-56.837	-3460.187	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  88462	  24.5974	6	   1.1917	71.740	7.019	2.244	2380.861	2.339	58.559	19.556	69.296	-68.122	-2378.877	TeIR1	Brooke											Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TeIR1_L461.avi	  88462	  24.5974	6	   1.1917	181.999	24.978	3.266	4799.012	27.829	55.073	0.954	2237.002	-122.389	-4243.980	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  88469	  24.5993	6	   1.1937		15.461	1.069	5843.985	14.323			1422.961	-224.573	-5663.648	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  88477	  24.6015	6	   1.1959	98.915	10.003	2.254	2958.462	1.696	48.451	3.667	-0.661	-87.558	-2957.166	TeIR1	Brooke											Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TeIR1_L461.avi	  88478	  24.6018	6	   1.1962		4.384	0.666	2953.839	23.872			-1180.525	-173.407	-2702.121	TeIR1	Brooke											Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TeIR1_L461.avi	  88507	  24.6099	6	   1.2043		22.986	5.701	7189.356	13.757			1707.037	133.607	-6982.479	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  88507	  24.6099	6	   1.2043		23.065	0.455	7237.119	12.890			1614.442	39.672	-7054.636	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  88509	  24.6104	6	   1.2048		12.063	2.752	5025.958	25.892			-2179.734	-231.415	-4522.771	TeIR1	Brooke											Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
TeIR1_L461.avi	  88592	  24.6335	6	   1.2279		2.091	0.022	1982.211	25.009			802.826	-230.405	-1797.650	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  88619	  24.6410	6	   1.2354		1.064	0.225	1341.817	22.150			-442.865	-237.807	-1244.102	TeIR1	Brooke											Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TeIR1_L461.avi	  88622	  24.6419	6	   1.2362	89.669	1.195	1.327	1273.183	17.192	29.139	42.711	-310.936	-211.981	-1216.297	TeIR1	Brooke											Acanthuridae	Ctenochaetus	binotatus	37437021	1	AD	Passing			
TeIR1_L461.avi	  88671	  24.6555	6	   1.2499		0.667	3.825	992.983	19.049			-82.682	-308.245	-940.300	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  88699	  24.6633	6	   1.2576	58.765	2.798	1.151	1784.906	16.577	34.007	10.618	-363.421	-356.720	-1710.720	TeIR1	Brooke											Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TeIR1_L461.avi	  88719	  24.6688	6	   1.2632	78.739	1.994	5.334	2389.697	5.764	8.943	7.092	-61.747	-231.932	-2377.614	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  88761	  24.6805	6	   1.2749	110.424	1.254	0.770	1931.753	9.693	3.541	2.458	35.783	-323.259	-1904.178	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  88831	  24.7000	6	   1.2943	85.589	1.200	3.492	1415.770	19.385	12.377	10.994	-329.153	-335.366	-1335.512	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  88900	  24.7192	6	   1.3135	161.331	23.241	1.302	4725.078	13.021	45.675	12.974	1030.671	-266.554	-4603.588	TeIR1	Brooke											Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
TeIR1_L461.avi	  88949	  24.7328	6	   1.3272		33.752	7.890	8599.357	16.167			-2298.166	-626.856	-8262.834	TeIR1	Brooke											Chaetodontidae	Chaetodon	quadrimaculatus	10000019	1	AD	Passing			
TeIR1_L461.avi	  88961	  24.7361	6	   1.3305		9.219	0.055	4404.545	16.985			1225.744	-368.262	-4214.493	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  89169	  24.7940	6	   1.3883		10.537	2.963	4806.734	12.027			886.025	-441.440	-4703.699	TeIR1	Brooke											Acanthuridae	Acanthurus	nigroris	37437015	1	AD	Passing			
TeIR1_L461.avi	  89206	  24.8042	6	   1.3986	71.192	1.708	0.474	1740.344	23.819	10.474	0.302	519.058	-473.892	-1592.106	TeIR1	Brooke											Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TeIR1_L461.avi	  89303	  24.8312	6	   1.4256		18.239	7.050	6779.287	1.506			146.025	-65.212	-6777.400	TeIR1	Brooke											Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TeIR1_L461.avi	  89405	  24.8596	6	   1.4540		1.941	0.488	1891.889	20.057			575.803	-289.334	-1778.758	TeIR1	Brooke											Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TeIR1_L461.avi	  89521	  24.8918	6	   1.4862	102.555	5.465	3.336	2046.074	6.389	58.124	0.511	44.997	-223.208	-2033.364	TeIR1	Brooke											Balistidae	Sufflamen	bursa	37465078	1	AD	Passing			
