OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
TiIL3	76	TiIL3_L461.avi	93934	26.11890	5	1.27850	1842.21222	329.55429	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing			
TiIL3	77	TiIL3_L461.avi	94437	26.25876	5	1.41836	1848.38585	520.86857	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL3	78	TiIL3_L461.avi	94790	26.35691	5	1.51652	128.41158	145.64571	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiIL3	79	TiIL3_L461.avi	94790	26.35691	5	1.51652	108.65595	174.03429	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiIL3	80	TiIL3_L461.avi	101825	28.31304	6	0.70543	41.98071	754.14857	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing		Yes	
TiIL3	81	TiIL3_L461.avi	101825	28.31304	6	0.70543	98.77814	618.37714	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing		Yes	
TiIL3	82	TiIL3_L461.avi	101911	28.33695	6	0.72934	465.49196	565.30286	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL3	83	TiIL3_L461.avi	102454	28.48793	6	0.88032	775.40836	949.16571	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing		Yes	
TiIL3	84	TiIL3_L461.avi	102874	28.60472	6	0.99711	235.83280	438.17143	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL3	85	TiIL3_L461.avi	103417	28.75570	6	1.14809	60.50161	588.75429	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL3	86	TiIL3_L461.avi	105528	29.34268	6	1.73507	127.17685	630.72000	Scaridae	Scarus	psittacus	37386024	1	AD	Passing		Yes	
TiIL3	87	TiIL3_L461.avi	105803	29.41914	6	1.81153	74.08360	383.86286	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL3	88	TiIL3_L461.avi	105870	29.43777	6	1.83016	911.22830	657.87429	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIL3	89	TiIL3_L461.avi	106178	29.52341	6	1.91580	81.49196	697.37143	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL3	90	TiIL3_L461.avi	106530	29.62129	6	2.01368	67.31474	1052.46459	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL3	91	TiIL3_L461.avi	106530	29.62129	6	2.01368	183.58566	1058.58357	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL3	92	TiIL3_L461.avi	106704	29.66967	6	2.06206	254.00778	932.11618	Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			
TiIL3	93	TiIL3_L461.avi	106797	29.69553	6	2.08792	201.71206	903.73444	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL3	94	TiIL3_L461.avi	107049	29.76560	6	2.15799	146.42802	776.76349	Balistidae	Balistapus	undulatus	37465047	1	AD	Passing			
TiIL4	0	TiIL4_L461.avi	38278	10.64342	1	0.04087	1734.97630	561.23596	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	1	TiIL4_L461.avi	38452	10.69180	1	0.08926	1187.69231	559.68109	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiIL4	2	TiIL4_L461.avi	38465	10.69542	1	0.09287	1120.00000	591.66287	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiIL4	3	TiIL4_L461.avi	38465	10.69542	1	0.09287	1101.53846	613.80410	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiIL4	4	TiIL4_L461.avi	38837	10.79885	1	0.19631	147.69231	412.07289	Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
TiIL4	5	TiIL4_L461.avi	40245	11.19036	1	0.58781	174.76923	370.25057	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	6	TiIL4_L461.avi	40431	11.24208	1	0.63953	1404.30769	447.74487	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	7	TiIL4_L461.avi	41255	11.47119	1	0.86865	1880.61538	462.50569	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	8	TiIL4_L461.avi	42259	11.75036	1	1.14781	612.92308	615.03417	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	9	TiIL4_L461.avi	42933	11.93777	1	1.33522	1472.00000	494.48747	Unknown	Unknown	sp9		1	AD	Passing			
TiIL4	10	TiIL4_L461.avi	44097	12.26143	1	1.65888	601.84615	469.88610	Scaridae			37386000	1	AD	Passing			
TiIL4	11	TiIL4_L461.avi	45836	12.74497	1	2.14242	1412.92308	649.47608	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	12	TiIL4_L461.avi	46067	12.80920	1	2.20665	350.76923	478.49658	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing		Yes	
TiIL4	13	TiIL4_L461.avi	46361	12.89095	1	2.28840	1587.69231	462.50569	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	14	TiIL4_L461.avi	46466	12.92014	1	2.31760	1852.30769	537.53986	Lethrinidae	Gnathodentex	aureolineatus	37351021	1	AD	Passing			
TiIL4	15	TiIL4_L461.avi	46466	12.92014	1	2.31760	1810.46154	581.82232	Siganidae	Siganus	spinus	37438013	1	AD	Passing			
TiIL4	16	TiIL4_L461.avi	52485	14.59376	2	0.15849	66.46154	447.74487	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing			
TiIL4	17	TiIL4_L461.avi	52715	14.65771	2	0.22244	115.69231	442.82460	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiIL4	18	TiIL4_L461.avi	52882	14.70415	2	0.26888	1319.38462	592.89294	Mullidae	Parupeneus	multifasciatus	37355026	1	AD	Passing			
TiIL4	19	TiIL4_L461.avi	53100	14.76476	2	0.32950	1790.76923	1018.49658	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	20	TiIL4_L461.avi	53686	14.92771	2	0.49244	1696.00000	396.08200	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	21	TiIL4_L461.avi	53780	14.95384	2	0.51857	1883.07692	478.49658	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	22	TiIL4_L461.avi	53790	14.95662	2	0.52135	1661.53846	575.67198	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	23	TiIL4_L461.avi	53884	14.98276	2	0.54749	1785.84615	407.15262	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
TiIL4	24	TiIL4_L461.avi	53884	14.98276	2	0.54749	1808.00000	370.25057	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
TiIL4	25	TiIL4_L461.avi	53896	14.98610	2	0.55083	1880.61538	344.41913	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	26	TiIL4_L461.avi	54479	15.14820	2	0.71294	224.00000	570.75171	Scaridae	Scarus	oviceps	37386022	1	AD	Passing			
TiIL4	27	TiIL4_L461.avi	54881	15.25998	2	0.82471	1777.23077	723.28018	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiIL4	28	TiIL4_L461.avi	54991	15.29057	2	0.85530	1492.92308	690.06834	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiIL4	29	TiIL4_L461.avi	55143	15.33283	2	0.89756	1686.15385	628.56492	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiIL4	30	TiIL4_L461.avi	55635	15.46964	2	1.03437	1675.07692	274.30524	Balistidae	Balistapus	undulatus	37465047	1	AD	Passing			
TiIL4	31	TiIL4_L461.avi	55994	15.56946	2	1.13419	1545.84615	318.58770	Chaetodontidae	Chaetodon	lunulatus	37365059	1	AD	Passing			
TiIL4	32	TiIL4_L461.avi	56038	15.58169	2	1.14642	1654.15385	277.99544	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL4	33	TiIL4_L461.avi	56126	15.60616	2	1.17089	1696.00000	525.23918	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiIL4	34	TiIL4_L461.avi	57305	15.93399	2	1.49872	1478.35052	508.45361	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiIL4	35	TiIL4_L461.avi	57335	15.94233	2	1.50706	1788.95042	458.44394	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiIL4	36	TiIL4_L461.avi	57798	16.07107	2	1.63580	296.90722	764.53608	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	37	TiIL4_L461.avi	57902	16.09999	2	1.66472	128.65979	877.11340	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL4	38	TiIL4_L461.avi	58141	16.16644	2	1.73118	1894.02062	364.94845	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	39	TiIL4_L461.avi	60041	16.69475	2	2.25948	1261.85567	675.46392	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	40	TiIL4_L461.avi	60287	16.76315	2	2.32788	1582.26804	697.73196	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	41	TiIL4_L461.avi	60390	16.79179	2	2.35652	1227.21649	551.75258	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	42	TiIL4_L461.avi	60670	16.86965	2	2.43438	1859.38144	754.63918	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL4	43	TiIL4_L461.avi	60772	16.89801	2	2.46274	1776.49485	997.11340	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	44	TiIL4_L461.avi	61263	17.03453	2	2.59927	488.05161	1051.51376	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	45	TiIL4_L461.avi	61267	17.03565	2	2.60038	1175.53548	797.61468	Chaetodontidae	Chaetodon	ornatissimus	37365047	1	AD	Passing			
TiIL4	46	TiIL4_L461.avi	69871	19.42804	3	0.00612	1874.16774	414.90826	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
TiIL4	47	TiIL4_L461.avi	69871	19.42804	3	0.00612	1880.36129	478.07339	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	48	TiIL4_L461.avi	69884	19.43165	3	0.00973	165.98710	902.88991	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiIL4	49	TiIL4_L461.avi	70337	19.55761	3	0.13569	70.60645	518.94495	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	50	TiIL4_L461.avi	70361	19.56429	3	0.14236	571.04516	348.02752	Lethrinidae	Gnathodentex	aureolineatus	37351021	1	AD	Passing			
TiIL4	51	TiIL4_L461.avi	70405	19.57652	3	0.15460	96.61935	402.52294	Lethrinidae	Gnathodentex	aureolineatus	37351021	1	AD	Passing			
TiIL4	52	TiIL4_L461.avi	70699	19.65827	3	0.23635	128.82581	625.45872	Acanthuridae	Acanthurus	pyroferus	37437017	1	AD	Passing			
TiIL4	53	TiIL4_L461.avi	71302	19.82594	3	0.40402	395.14839	388.89908	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	54	TiIL4_L461.avi	71327	19.83289	3	0.41097	1855.58710	608.11927	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiIL4	55	TiIL4_L461.avi	71433	19.86236	3	0.44044	1161.90968	484.26606	Balistidae	Balistapus	undulatus	37465047	1	AD	Passing			
TiIL4	56	TiIL4_L461.avi	72283	20.09871	3	0.67679	590.86452	490.45872	Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			
TiIL4	57	TiIL4_L461.avi	72464	20.14904	3	0.72712	284.90323	760.45872	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiIL4	58	TiIL4_L461.avi	72829	20.25053	3	0.82861	1173.05806	497.88991	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	59	TiIL4_L461.avi	73697	20.49188	3	1.06996	764.28387	490.45872	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL4	60	TiIL4_L461.avi	73809	20.52302	3	1.10110	364.18065	496.65138	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	61	TiIL4_L461.avi	74397	20.68652	3	1.26460	575.87669	761.91781	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	62	TiIL4_L461.avi	74465	20.70543	3	1.28351	1827.51445	679.31507	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	63	TiIL4_L461.avi	74534	20.72461	3	1.30269	1809.01734	546.16438	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiIL4	64	TiIL4_L461.avi	74543	20.72712	3	1.30519	1823.81503	602.87671	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	65	TiIL4_L461.avi	75042	20.86587	3	1.44394	1260.26975	829.72603	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	66	TiIL4_L461.avi	75152	20.89645	3	1.47453	965.54913	811.23288	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	67	TiIL4_L461.avi	75481	20.98793	3	1.56601	1850.94412	649.72603	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL4	68	TiIL4_L461.avi	75890	21.10166	3	1.67974	1119.69171	611.50685	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiIL4	69	TiIL4_L461.avi	76917	21.38722	3	1.96530	125.78035	684.24658	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	70	TiIL4_L461.avi	76917	21.38722	3	1.96530	81.38728	750.82192	Scaridae	Scarus	globiceps	37386018	1	AD	Passing		Yes	
TiIL4	71	TiIL4_L461.avi	77219	21.47119	3	2.04927	466.12717	467.26027	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School E		
TiIL4	72	TiIL4_L461.avi	77219	21.47119	3	2.04927	480.92486	499.31507	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School E		
TiIL4	73	TiIL4_L461.avi	77233	21.47509	3	2.05316	475.99229	500.54795	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	School E		
TiIL4	74	TiIL4_L461.avi	77240	21.47703	3	2.05511	467.36031	473.42466	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL4	75	TiIL4_L461.avi	77461	21.53848	3	2.11656	1099.96146	902.46575	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
TiIL4	76	TiIL4_L461.avi	77461	21.53848	3	2.11656	1055.56840	944.38356	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL4	77	TiIL4_L461.avi	87030	24.19920	4	0.08064	157.65754	194.25339	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	78	TiIL4_L461.avi	88333	24.56151	4	0.44294	1775.78612	338.41629	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
TiIL4	79	TiIL4_L461.avi	89713	24.94522	4	0.82666	1843.00446	576.65158	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL4	80	TiIL4_L461.avi	91278	25.38038	4	1.26182	1876.00255	447.14932	Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			
TiIL4	81	TiIL4_L461.avi	93638	26.03659	4	1.91803	1552.13240	466.69683	Chaetodontidae	Chaetodon	ornatissimus	37365047	1	AD	Passing			
TiIL4	82	TiIL4_L461.avi	93711	26.05689	4	1.93833	1802.67346	521.67421	Scaridae	Scarus	oviceps	37386022	1	AD	Passing			
TiIL4	83	TiIL4_L461.avi	94216	26.19731	4	2.07875	1048.60598	602.30769	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiIL4	84	TiIL4_L461.avi	94230	26.20120	4	2.08264	1029.05156	579.09502	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
TiIL4	85	TiIL4_L461.avi	94546	26.28907	4	2.17050	1308.92425	631.62896	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL4	86	TiIL4_L461.avi	95022	26.42142	4	2.30286	1746.45449	300.54299	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	87	TiIL4_L461.avi	95099	26.44283	4	2.32427	228.54233	205.24887	Acanthuridae	Acanthurus	triostegus	37437019	1	AD	Passing			
TiIL4	88	TiIL4_L461.avi	104726	29.11968	5	0.05617	1857.67027	239.45701	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL4	89	TiIL4_L461.avi	105144	29.23590	5	0.17239	1872.33609	471.58371	Chaetodontidae	Chaetodon	auriga	37365019	1	AD	Passing			
TiIL4	90	TiIL4_L461.avi	105178	29.24536	5	0.18185	98.99427	874.75113	Synodontidae	Synodus	sp9		1	AD	Passing			
TiIL4	91	TiIL4_L461.avi	106160	29.51841	5	0.45490	119.77085	365.29412	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	92	TiIL4_L461.avi	106981	29.74669	5	0.68318	1414.02928	239.45701	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	93	TiIL4_L461.avi	107048	29.76532	5	0.70181	1582.68619	387.28507	Acanthuridae	Naso	lituratus	37437029	1	AD	Passing			
TiIL4	94	TiIL4_L461.avi	107689	29.94355	5	0.88005	1838.11585	302.98643	Labridae	Novaculichthys	taeniourus	37384140	1	AD	Passing			
TiIL4	95	TiIL4_L461.avi	109178	30.35758	5	1.29407	1728.12222	546.10860	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIL4	96	TiIL4_L461.avi	109422	30.42543	5	1.36192	486.41630	605.97285	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	97	TiIL4_L461.avi	109552	30.46157	5	1.39806	101.43857	783.12217	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	98	TiIL4_L461.avi	109791	30.52803	5	1.46452	1834.44940	641.40271	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	99	TiIL4_L461.avi	110269	30.66094	5	1.59743	1879.66900	406.83258	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	100	TiIL4_L461.avi	110360	30.68624	5	1.62273	345.86887	510.67873	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	101	TiIL4_L461.avi	110536	30.73518	5	1.67167	1709.78994	496.01810	Unknown	Unknown	sp9		1	AD	Passing			
TiIL4	102	TiIL4_L461.avi	110830	30.81693	5	1.75342	178.43412	1012.80543	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIL4	103	TiIL4_L461.avi	116533	32.40268	6	0.04310	1558.24316	379.95475	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	104	TiIL4_L461.avi	118195	32.86481	6	0.50523	358.09039	508.23529	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	105	TiIL4_L461.avi	119492	33.22545	6	0.86587	85.82375	517.32123	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	106	TiIL4_L461.avi	119492	33.22545	6	0.86587	96.85824	621.52100	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	107	TiIL4_L461.avi	119665	33.27355	6	0.91397	403.37165	991.73666	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	108	TiIL4_L461.avi	119665	33.27355	6	0.91397	532.10728	930.44268	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	109	TiIL4_L461.avi	119803	33.31192	6	0.95234	1845.21073	410.66969	Serranidae	Cephalopholis	argus	37311082	1	AD	Passing			
TiIL4	110	TiIL4_L461.avi	120024	33.37337	6	1.01379	1561.99234	740.43133	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	111	TiIL4_L461.avi	120515	33.50990	6	1.15032	597.08812	535.70942	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	112	TiIL4_L461.avi	120617	33.53826	6	1.17868	1023.75479	458.47900	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	113	TiIL4_L461.avi	120785	33.58497	6	1.22539	1427.12644	410.66969	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing			
TiIL4	114	TiIL4_L461.avi	121188	33.69703	6	1.33745	1906.51341	842.17934	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	115	TiIL4_L461.avi	121203	33.70120	6	1.34162	414.40613	991.73666	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIL4	116	TiIL4_L461.avi	122481	34.05656	6	1.69697	72.33716	527.12826	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIR1	0	TiIR1_L461.avi	26689	7.42103	1	0.24302	1823.38065	567.24771	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TiIR1	1	TiIR1_L461.avi	26808	7.45412	1	0.27611	391.43226	634.12844	Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
TiIR1	2	TiIR1_L461.avi	26864	7.46969	1	0.29168	402.58065	818.66972	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR1	3	TiIR1_L461.avi	27881	7.75247	1	0.57446	452.12903	832.29358	Labridae	Halichoeres	margaritaceus	37384113	1	AD	Passing			
TiIR1	4	TiIR1_L461.avi	28183	7.83645	1	0.65844	102.81290	380.22936	Unknown	Unknown	sp9		1	AD	Passing			
TiIR1	5	TiIR1_L461.avi	28264	7.85897	1	0.68096	458.32258	873.16514	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	6	TiIR1_L461.avi	28361	7.88594	1	0.70793	598.29677	777.79817	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR1	7	TiIR1_L461.avi	28785	8.00384	1	0.82583	855.94839	912.79817	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR1	8	TiIR1_L461.avi	30187	8.39367	1	1.21566	156.07742	629.17431	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	9	TiIR1_L461.avi	30392	8.45067	1	1.27266	346.83871	838.48624	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	10	TiIR1_L461.avi	30486	8.47681	1	1.29880	177.13548	753.02752	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	11	TiIR1_L461.avi	30696	8.53520	1	1.35719	1393.54839	1024.26606	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	12	TiIR1_L461.avi	30706	8.53798	1	1.35997	303.48387	762.93578	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR1	13	TiIR1_L461.avi	31236	8.68535	1	1.50734	528.92903	682.43119	Scaridae		sp9		1	AD	Passing			
TiIR1	14	TiIR1_L461.avi	31548	8.77211	1	1.59409	142.45161	992.06422	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	15	TiIR1_L461.avi	31615	8.79074	1	1.61272	421.16129	719.58716	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	16	TiIR1_L461.avi	32918	9.15304	1	1.97503	1803.56129	631.65138	Chaetodontidae	Forcipiger	flavissimus	37365068	1	AD	Passing			
TiIR1	17	TiIR1_L461.avi	33791	9.39578	1	2.21777	172.18065	733.21101	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
TiIR1	18	TiIR1_L461.avi	37368	10.39039	2	0.02614	73.08387	574.67890	Labridae	Pseudocheilinus	sp9		1	AD	Passing			
TiIR1	19	TiIR1_L461.avi	38135	10.60366	2	0.23941	348.07742	624.22018	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	20	TiIR1_L461.avi	39778	11.06050	2	0.69625	567.32903	869.44954	Monacanthidae	Cantherhines	sandwichiensis	10000026	1	AD	Passing			
TiIR1	21	TiIR1_L461.avi	40660	11.30575	2	0.94150	1303.12258	918.99083	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR1	22	TiIR1_L461.avi	40860	11.36136	2	0.99711	1001.18557	534.30928	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
TiIR1	23	TiIR1_L461.avi	40946	11.38527	2	1.02102	1875.46392	578.96907	Balistidae	Rhinecanthus	lunula	37465072	1	AD	Passing			
TiIR1	24	TiIR1_L461.avi	41822	11.62885	2	1.26460	85.36082	1019.38144	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing		Yes	
TiIR1	25	TiIR1_L461.avi	42558	11.83350	2	1.46925	256.08247	904.32990	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
TiIR1	26	TiIR1_L461.avi	42781	11.89551	2	1.53125	611.13402	790.51546	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR1	27	TiIR1_L461.avi	44388	12.34234	2	1.97809	744.74227	955.05155	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR1	28	TiIR1_L461.avi	44492	12.37126	2	2.00701	35.87629	786.80412	Scaridae		sp9		1	AD	Passing		Yes	
TiIR1	29	TiIR1_L461.avi	48830	13.57747	3	0.10650	1853.19588	1010.72165	Labridae	Pseudocheilinus	sp9		1	AD	Passing			
TiIR1	30	TiIR1_L461.avi	50626	14.07685	3	0.60588	195.46392	713.81443	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
TiIR1	31	TiIR1_L461.avi	52720	14.65910	3	1.18813	472.57732	831.34021	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR1	32	TiIR1_L461.avi	53899	14.98693	3	1.51596	794.22680	802.88660	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
TiIR1	33	TiIR1_L461.avi	54431	15.13486	3	1.66389	481.23711	936.49485	Chaetodontidae	Chaetodon	ornatissimus	37365047	1	AD	Passing			
TiIR1	34	TiIR1_L461.avi	54806	15.23913	3	1.76816	121.23711	891.95876	Labridae	Hemigymnus	fasciatus	37384124	1	AD	Passing			
TiIR1	35	TiIR1_L461.avi	55515	15.43627	3	1.96530	197.93814	663.09278	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR1	36	TiIR1_L461.avi	58980	16.39973	4	0.12179	237.52577	484.94845	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
TiIR1	37	TiIR1_L461.avi	59164	16.45090	4	0.17295	825.15464	1010.72165	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR1	38	TiIR1_L461.avi	59175	16.45395	4	0.17601	935.25773	1045.36082	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
TiIR1	39	TiIR1_L461.avi	59182	16.45590	4	0.17796	689.07216	1000.82474	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
