OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
NOL3S	0	0	0.00000	0	NOL3S_L461.avi	130465	59.94018
NOL3S	1	0	0.00000	0	NOL3S_R462.avi	129953	59.94000
NOL3S	1	0	0.00000	0	NOL3S_L461.avi	130465	59.94000
TeOL2S	0	0	0.00000	0	TeOL2S_L461.avi	132453	60.00000
TeOL2S	1	0	0.00000	0	TeOL2S_R462.avi	129346	60.00000
TeOL3N	0	0	0.00000	0	TiOL3W_L461.avi	129474	60.00000
TeOL3N	1	0	0.00000	0	TeOL3N_R462.avi	129346	60.00000
TeOL3N	1	0	0.00000	0	TiOL3W_R462.avi	129346	60.00000
