OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
TiIR3	486	TiIR3_L461.avi	86763	TiIR3_R462.avi	84023	24.12496	6	0.18630	-414.97508	-145.37601	-1365.08227	0.83705	0.63425	2.11176	0.70463	1434.15066	17.95975	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	488	TiIR3_L461.avi	86803	TiIR3_R462.avi	84063	24.13608	6	0.19742	-1533.39542	191.54626	-3050.41039	5.26467	1.50687	10.51344	3.30753	3419.50216	26.82933	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
TiIR3	489	TiIR3_L461.avi	86875	TiIR3_R462.avi	84135	24.15610	6	0.21744	-414.31300	-137.79161	-1276.74964	0.78229	0.59143	1.85389	0.57084	1349.34482	18.98059	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	490	TiIR3_L461.avi	87098	TiIR3_R462.avi	84358	24.21811	6	0.27945	-490.04439	-236.24659	-1586.26622	1.06605	0.80205	2.83787	0.34784	1676.96049	19.06734	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
TiIR3	495	TiIR3_L461.avi	87297	TiIR3_R462.avi	84557	24.27344	6	0.33478	-2481.17281	288.81346	-6336.31045	17.32750	3.54816	44.41401	6.37537	6810.90756	21.48156	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
TiIR3	504	TiIR3_L461.avi	87560	TiIR3_R462.avi	84820	24.34657	6	0.40791	-1342.02039	-12.52477	-2565.30626	3.90568	1.12211	7.46695	1.13582	2895.16352	27.62154	Labridae	Thalassoma	quinquevittatum	37384170	1	AD	Passing			
TiIR3	509	TiIR3_L461.avi	87857	TiIR3_R462.avi	85117	24.42915	6	0.49049	565.54596	-370.63788	-1427.25643	1.04565	0.85448	2.30680	1.02326	1579.32757	25.52219	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	510	TiIR3_L461.avi	87874	TiIR3_R462.avi	85134	24.43388	6	0.49522	2466.46298	220.19466	-5529.53255	15.06631	2.85390	34.03696	2.69036	6058.68431	24.09822	Acanthuridae	Acanthurus	nigrofuscus	37437014	1	AD	Passing			
TiIR3	512	TiIR3_L461.avi	88036	TiIR3_R462.avi	85296	24.47892	6	0.54026	1646.40398	67.81645	-3855.19255	7.07297	1.71689	16.59311	0.27581	4192.58330	23.13214	Monacanthidae	Cantherhines	dumerilii	37465050	1	AD	Passing			
TiIR3	518	TiIR3_L461.avi	88351	TiIR3_R462.avi	85611	24.56651	6	0.62785	-153.59476	-252.38761	-1057.08455	0.51309	0.54997	1.28278	1.12929	1097.59673	15.88311	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
TiIR3	522	TiIR3_L461.avi	88575	TiIR3_R462.avi	85835	24.62880	6	0.69013	-431.38723	-292.90700	-1241.56630	0.78110	0.67896	1.75600	0.47902	1346.61662	22.95818	Cirrhitidae	Paracirrhites	forsteri	37374010	1	AD	Passing			
TiIR3	525	TiIR3_L461.avi	88752	TiIR3_R462.avi	86012	24.67801	6	0.73935	1209.23645	3.10540	-2399.16312	3.29461	1.04913	6.50302	1.50201	2686.67939	26.75018	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
